Sample1,316188_10_consensus,316188_11_consensus,316188_12_consensus,316188_13_consensus,316188_14_consensus,316188_15_consensus,316188_16_consensus,316188_17_consensus,316188_18_consensus,316188_1_consensus,316188_2_consensus,316188_3_consensus,316188_4_consensus,316188_5_consensus,316188_6_consensus,316188_7_consensus,316188_8_consensus,316188_9_consensus,326650_10_consensus,326650_11_consensus,326650_12_consensus,326650_13_consensus,326650_14_consensus,326650_15_consensus,326650_16_consensus,326650_17_consensus,326650_18_consensus,326650_1_consensus,326650_2_consensus,326650_3_consensus,326650_4_consensus,326650_5_consensus,326650_6_consensus,326650_7_consensus,326650_8_consensus,326650_9_consensus,326651_10_consensus,326651_11_consensus,326651_12_consensus,326651_13_consensus,326651_14_consensus,326651_15_consensus,326651_16_consensus,326651_17_consensus,326651_18_consensus,326651_1_consensus,326651_2_consensus,326651_3_consensus,326651_4_consensus,326651_5_consensus,326651_6_consensus,326651_7_consensus,326651_8_consensus,326651_9_consensus,326713_10_consensus,326713_11_consensus,326713_12_consensus,326713_13_consensus,326713_14_consensus,326713_15_consensus,326713_16_consensus,326713_17_consensus,326713_18_consensus,326713_1_consensus,326713_2_consensus,326713_3_consensus,326713_4_consensus,326713_5_consensus,326713_6_consensus,326713_7_consensus,326713_8_consensus,326713_9_consensus,326737_10_consensus,326737_11_consensus,326737_12_consensus,326737_13_consensus,326737_14_consensus,326737_15_consensus,326737_16_consensus,326737_17_consensus,326737_18_consensus,326737_1_consensus,326737_2_consensus,326737_3_consensus,326737_4_consensus,326737_5_consensus,326737_6_consensus,326737_7_consensus,326737_8_consensus,326737_9_consensus,326780_10_consensus,326780_11_consensus,326780_12_consensus,326780_13_consensus,326780_14_consensus,326780_15_consensus,326780_16_consensus,326780_17_consensus,326780_18_consensus,326780_1_consensus,326780_2_consensus,326780_3_consensus,326780_4_consensus,326780_5_consensus,326780_6_consensus,326780_7_consensus,326780_8_consensus,326780_9_consensus,326797_10_consensus,326797_11_consensus,326797_12_consensus,326797_13_consensus,326797_14_consensus,326797_15_consensus,326797_16_consensus,326797_17_consensus,326797_18_consensus,326797_1_consensus,326797_2_consensus,326797_3_consensus,326797_4_consensus,326797_5_consensus,326797_6_consensus,326797_7_consensus,326797_8_consensus,326797_9_consensus,326907_10_consensus,326907_11_consensus,326907_12_consensus,326907_13_consensus,326907_14_consensus,326907_15_consensus,326907_16_consensus,326907_17_consensus,326907_18_consensus,326907_1_consensus,326907_2_consensus,326907_3_consensus,326907_4_consensus,326907_5_consensus,326907_6_consensus,326907_7_consensus,326907_8_consensus,326907_9_consensus,327059_10_consensus,327059_11_consensus,327059_12_consensus,327059_13_consensus,327059_14_consensus,327059_15_consensus,327059_16_consensus,327059_17_consensus,327059_18_consensus,327059_1_consensus,327059_2_consensus,327059_3_consensus,327059_4_consensus,327059_5_consensus,327059_6_consensus,327059_7_consensus,327059_8_consensus,327059_9_consensus,D103_10_consensus,D103_11_consensus,D103_12_consensus,D103_13_consensus,D103_14_consensus,D103_15_consensus,D103_16_consensus,D103_17_consensus,D103_18_consensus,D103_1_consensus,D103_2_consensus,D103_3_consensus,D103_4_consensus,D103_5_consensus,D103_6_consensus,D103_7_consensus,D103_8_consensus,D103_9_consensus
326651_1_consensus,0.09786278,0.10694576,0.11418043,0.1021108,0.11106629,0.11438912,0.0966038,0.10862917,0.10675609,0.1033197,0.10045964,0.11352143,0.09133197,0.10298696,0.11342562,0.10284093,0.11398883,0.11221233,0.08019788,0.0738403,0.0823736,0.06447528,0.07411634,0.07622149,0.08006909,0.07528126,0.08138078,0.06415834,0.0721203,0.0739186,0.07667304,0.0717842,0.07884204,0.06486076,0.07661347,0.07790638,0.0071814,0.00747844,0.00582814,0.00200904,0.00362326,0.00422501,0.00799377,0.00808124,0.0065694,0.0,0.00276559,0.00297915,0.00455588,0.00523075,0.00393172,0.00200714,0.00353265,0.0040598,0.10094362,0.09001393,0.08906432,0.08111843,0.07617834,0.0807719,0.10197904,0.08853051,0.08740266,0.07571855,0.07201852,0.07777417,0.10297415,0.08802345,0.09010746,0.07654399,0.07474439,0.08232379,0.05968364,0.06346436,0.07720546,0.04919295,0.04845906,0.06021034,0.06049295,0.05872154,0.0562474,0.0510875,0.04286293,0.05195759,0.06389011,0.06388289,0.06488484,0.04651735,0.04704345,0.05868621,0.15022213,0.15084449,0.1415702,0.15680735,0.15152103,0.15808005,0.14914711,0.15214109,0.15494853,0.16092432,0.18892765,0.21851412,0.19385631,0.17790437,0.18598537,0.15183466,0.15244359,0.18459676,0.11073906,0.11563578,0.11325916,0.11359491,0.10908957,0.10861592,0.10861824,0.10685481,0.10709693,0.12352219,0.12268841,0.123345,0.11710874,0.11553594,0.11905765,0.11413005,0.10782203,0.1110926,0.11649986,0.1102121,0.09811834,0.10858885,0.09870851,0.09700093,0.10144279,0.11109739,0.10280404,0.10141457,0.12213502,0.10881081,0.11201996,0.11101256,0.09887825,0.10394324,0.1155151,0.11672545,0.08467588,0.07696753,0.08120426,0.07280986,0.07783353,0.07899682,0.08253476,0.07972783,0.07887022,0.06561172,0.07569556,0.07741222,0.09102221,0.08044058,0.08720229,0.07069338,0.0768307,0.07958604,0.10028123,0.10753288,0.09889277,0.08560703,0.12104991,0.09191831,0.10580675,0.10874842,0.11507441,0.07954465,0.11967584,0.09065594,0.10643036,0.11085986,0.10508264,0.07924239,0.11162245,0.08909213
326651_2_consensus,0.08895624,0.0965627,0.10305275,0.09231566,0.10035461,0.10402781,0.08732875,0.09862469,0.0956608,0.09343842,0.09014879,0.10299717,0.08334277,0.09350479,0.1028268,0.09325463,0.10331569,0.1016871,0.07117544,0.06539409,0.073006,0.05736981,0.06571696,0.06732545,0.07105764,0.06638559,0.07173384,0.05765806,0.06403611,0.06558219,0.06795108,0.0633137,0.06959738,0.05757035,0.06764416,0.06916691,0.00403433,0.00420467,0.00335889,0.0023493,0.00213227,0.00238759,0.004661,0.00483355,0.00380543,0.00276559,0.0,0.00238633,0.00265033,0.00291559,0.00260169,0.00227795,0.00221553,0.00243677,0.08928557,0.07921823,0.07765989,0.07205289,0.06688517,0.07078797,0.09026697,0.07808423,0.07641853,0.06693345,0.06291954,0.06806398,0.09098044,0.07724014,0.07856963,0.06771017,0.06563237,0.07212644,0.05231644,0.05650438,0.06748863,0.04399344,0.0427765,0.05293754,0.05324174,0.05105385,0.04894455,0.04582099,0.03827634,0.04592793,0.05696728,0.05587182,0.0567458,0.04123957,0.04214731,0.05204774,0.13508338,0.13645639,0.12758776,0.14304835,0.13794793,0.14396858,0.13493554,0.13812577,0.14051985,0.14662052,0.1727204,0.20087853,0.17681435,0.1624146,0.16973386,0.13791329,0.13805766,0.16757267,0.10017963,0.10509771,0.10270538,0.10243897,0.09888117,0.09865144,0.09786496,0.09649424,0.0967659,0.11226963,0.11243424,0.11329114,0.10622278,0.10519827,0.10828977,0.10317935,0.09766812,0.10117923,0.10609512,0.10135184,0.08863103,0.09830055,0.08918052,0.0875745,0.09117985,0.09990845,0.09265519,0.09256735,0.11165134,0.09940592,0.10275129,0.10164554,0.08935651,0.09524548,0.1059752,0.10704976,0.07656194,0.07021409,0.07380968,0.0697305,0.07311029,0.07290731,0.07451075,0.07351786,0.07200733,0.06202904,0.07011699,0.07067208,0.08174929,0.07315339,0.07896852,0.06778201,0.07214366,0.07296879,0.09285169,0.09858637,0.09143226,0.08162217,0.11051576,0.08559085,0.09743287,0.10029406,0.10580748,0.07553633,0.1096803,0.08433722,0.09769017,0.10169608,0.09655493,0.07499218,0.10228209,0.08331119
326651_3_consensus,0.08429968,0.09189096,0.09821019,0.08769241,0.09543562,0.09863657,0.08284826,0.09394768,0.09121307,0.08885334,0.08583407,0.09791006,0.07868242,0.08860522,0.09776291,0.08847204,0.09834768,0.09698668,0.06837365,0.06284182,0.07016002,0.05487931,0.0631359,0.06490513,0.06836625,0.06370417,0.06911025,0.05469285,0.06127839,0.06284311,0.06510243,0.06074823,0.06682113,0.05499905,0.06494084,0.06636672,0.00398275,0.00417437,0.00320371,0.0027556,0.00255906,0.00236233,0.0046559,0.00456643,0.00363551,0.00297915,0.00238633,0.0,0.00250813,0.00277397,0.00229816,0.00260415,0.00275626,0.00235269,0.08575949,0.07589094,0.07491189,0.06884558,0.06404669,0.06767485,0.08664402,0.07458468,0.07327215,0.06387287,0.06014998,0.06503707,0.08744932,0.07402437,0.0757406,0.064708,0.06269608,0.0690711,0.04983614,0.05344373,0.06464295,0.04143226,0.04075392,0.05038429,0.05069074,0.04893331,0.04688188,0.04353939,0.03621605,0.04353652,0.05422778,0.05437804,0.05439984,0.03920263,0.04003981,0.04970431,0.13112163,0.13223096,0.12331235,0.13835635,0.13341888,0.13911901,0.13038981,0.1336101,0.13597577,0.14179325,0.16769696,0.19638153,0.17194118,0.1574421,0.16474099,0.13353814,0.13376171,0.16309415,0.09642139,0.10122809,0.09858193,0.09853129,0.09506835,0.09468937,0.09428758,0.0926923,0.09276437,0.10814546,0.10812617,0.10900809,0.10230625,0.10119859,0.10404778,0.09914764,0.09390233,0.09707565,0.10150091,0.09603894,0.08372248,0.09340959,0.08453265,0.08274916,0.08677653,0.09531333,0.08779796,0.08882719,0.10720498,0.0941829,0.097543,0.09628211,0.08439406,0.09003984,0.10062158,0.10165044,0.07216875,0.06618012,0.06956484,0.06538878,0.06869717,0.06835617,0.07023877,0.06892878,0.06741255,0.05829239,0.06593491,0.06656123,0.07759648,0.06898051,0.07455077,0.06342502,0.06780372,0.06872476,0.0884257,0.09428066,0.08715026,0.07762159,0.10618498,0.08134065,0.09254505,0.09518451,0.10066292,0.07158271,0.10480869,0.08011222,0.09311102,0.09699524,0.09174141,0.07124373,0.09780274,0.07904117
326651_4_consensus,0.08021469,0.08676621,0.09238979,0.08287627,0.0898501,0.09348552,0.07867082,0.08898142,0.08536386,0.08436243,0.08059138,0.092767,0.07530218,0.08428246,0.09217284,0.08403608,0.09296497,0.09176592,0.06250124,0.05740232,0.06391517,0.05038978,0.05758872,0.05891103,0.06235651,0.05769816,0.0624766,0.0514073,0.05627602,0.05731062,0.05956902,0.05540294,0.06071308,0.05050093,0.05921114,0.06074604,0.00242426,0.0026153,0.00212551,0.00380346,0.00225787,0.00219001,0.00267477,0.00300551,0.00248072,0.00455588,0.00265033,0.00250813,0.0,0.00226249,0.00237566,0.00353433,0.00245457,0.00208969,0.08007686,0.0706921,0.06873175,0.06509292,0.05960379,0.06277885,0.08109983,0.06949171,0.06738183,0.06006541,0.0557431,0.06030782,0.08158172,0.06868942,0.0693949,0.06103854,0.05837547,0.06397217,0.04496769,0.04902817,0.05838836,0.03835907,0.0370894,0.04521839,0.04576117,0.04348103,0.04171986,0.04057423,0.03327432,0.03974516,0.0495919,0.04804084,0.04851392,0.03586612,0.03705754,0.04549837,0.12199,0.12437366,0.11532521,0.13150123,0.12661505,0.1319418,0.12246061,0.12613242,0.12820467,0.13433459,0.1590448,0.18669245,0.16219617,0.14946715,0.15604566,0.12610993,0.12586441,0.15318108,0.09016311,0.09532364,0.09259031,0.09173254,0.08891393,0.08919377,0.08760889,0.08661898,0.0864824,0.101805,0.10275568,0.10389139,0.09598922,0.09565878,0.09800156,0.0925312,0.08795722,0.0915934,0.09763796,0.09274612,0.07965565,0.08889697,0.0806171,0.07858198,0.08242861,0.09039897,0.08326097,0.08509453,0.10291286,0.09038947,0.09434582,0.09262712,0.08024059,0.08695931,0.09723316,0.09819,0.06880161,0.06389969,0.06674467,0.06622344,0.06817861,0.06681462,0.06699234,0.06723312,0.06508087,0.05840763,0.06479437,0.06413304,0.07350662,0.0663034,0.07114999,0.06429674,0.06738412,0.06681854,0.08514439,0.0901107,0.08411917,0.07689365,0.10113293,0.07870298,0.08904406,0.09102424,0.09627568,0.07046179,0.10016496,0.07756086,0.08913391,0.09227768,0.08813917,0.07004593,0.09368554,0.07689062
326651_5_consensus,0.07837467,0.08456324,0.09008601,0.08069926,0.08779378,0.09114323,0.07651,0.0866877,0.08335547,0.08198557,0.07850535,0.09046411,0.07358866,0.08209608,0.08998267,0.08191342,0.09063792,0.08936635,0.06250844,0.05747629,0.06380826,0.05057688,0.05763417,0.05892571,0.06238863,0.05771156,0.06239335,0.05102238,0.05616359,0.05736834,0.05937775,0.05522375,0.06041532,0.0505129,0.05901068,0.06067404,0.0025458,0.00244399,0.00220264,0.00438966,0.00281865,0.00228199,0.00312753,0.00268737,0.00242102,0.00523075,0.00291559,0.00277397,0.00226249,0.0,0.00233295,0.00413767,0.00300822,0.00237692,0.07672175,0.06769672,0.06608265,0.06228942,0.05724396,0.06026018,0.07758441,0.06669946,0.06480503,0.05753619,0.0534886,0.05788191,0.07821407,0.06590203,0.06672539,0.05843217,0.05602983,0.06136237,0.04539781,0.04939901,0.05800762,0.03919871,0.03776749,0.04596022,0.04646325,0.04408132,0.04221085,0.04130116,0.03446608,0.04052063,0.05044203,0.04888029,0.04914239,0.03684933,0.03808115,0.0460596,0.11892382,0.1211065,0.11243224,0.12757964,0.12296438,0.12816453,0.11920626,0.12250152,0.12454817,0.13049934,0.15463401,0.1820982,0.15824074,0.14505731,0.15167258,0.12265167,0.12242605,0.14915925,0.08915309,0.09410816,0.09147611,0.09068287,0.08815294,0.0882088,0.08686407,0.08578802,0.08564253,0.10039199,0.10135684,0.1024804,0.09482339,0.09424286,0.09678999,0.09166653,0.08702002,0.0905547,0.0937075,0.09017171,0.07679974,0.085753,0.07744765,0.07589206,0.07907109,0.08670707,0.08009517,0.08255952,0.0991565,0.087445,0.09134404,0.08985592,0.07749156,0.0840408,0.09404643,0.09499504,0.06726176,0.06250316,0.0652376,0.06541564,0.06709241,0.0653818,0.06532397,0.06588721,0.06369791,0.05767992,0.06357816,0.06293204,0.07137476,0.06496683,0.06948226,0.06368182,0.06627064,0.06530675,0.08406553,0.08853176,0.08283937,0.07678462,0.09896516,0.07794114,0.08733699,0.08986327,0.09474546,0.0704371,0.09806394,0.07685388,0.08780121,0.09076436,0.08641368,0.06992784,0.09171503,0.07640576
326651_6_consensus,0.07970635,0.08676786,0.09276243,0.08262985,0.09021144,0.09330551,0.07811001,0.08883841,0.08620788,0.08393216,0.08098608,0.09289355,0.07469899,0.0839883,0.09234804,0.08342194,0.09295544,0.09163316,0.06411517,0.05871192,0.06579231,0.05125519,0.05914338,0.06061117,0.06405097,0.05954539,0.06454716,0.0510084,0.05718771,0.05877938,0.06082478,0.05661053,0.06219935,0.05130319,0.06076047,0.06215334,0.00346505,0.00365209,0.00260928,0.00343721,0.0029284,0.00242985,0.00399125,0.00393039,0.00308499,0.00393172,0.00260169,0.00229816,0.00237566,0.00233295,0.0,0.00324863,0.00304793,0.00230962,0.07953211,0.0703961,0.06948184,0.06397721,0.05949414,0.06269577,0.08056206,0.06915653,0.06797865,0.05917088,0.05565581,0.06030584,0.08113412,0.06857799,0.07025311,0.06000628,0.05807343,0.06386263,0.04719628,0.05069438,0.06057703,0.03968662,0.0385454,0.04762381,0.04821521,0.04622852,0.04459285,0.04191741,0.03502074,0.04172801,0.05188339,0.05193226,0.05146879,0.03753795,0.0385777,0.04733838,0.12273328,0.12389125,0.11510825,0.12956077,0.1248542,0.13045938,0.12205578,0.12505504,0.12732082,0.13278914,0.15779997,0.18628125,0.16226178,0.14787775,0.15508544,0.12493698,0.12510665,0.15378537,0.09061762,0.09529837,0.09277371,0.09255314,0.08941323,0.0892535,0.08861484,0.08707751,0.08721184,0.1020084,0.10222107,0.1031269,0.09638462,0.09529658,0.09803607,0.09334218,0.08835016,0.09151308,0.09601922,0.09075662,0.07844479,0.08755656,0.07910551,0.07754756,0.08127614,0.08946502,0.08210696,0.08364797,0.10092424,0.08872681,0.09211302,0.09088061,0.07905974,0.08462603,0.09495959,0.09609494,0.06884665,0.06338695,0.06623097,0.06425179,0.06669658,0.06604389,0.06702186,0.06658576,0.06461867,0.05689357,0.0634832,0.06379221,0.0734152,0.06577779,0.07073611,0.06236761,0.06599974,0.06606714,0.08373288,0.08925042,0.08252631,0.07455758,0.10045331,0.07741404,0.08775993,0.09056789,0.09551461,0.06857389,0.09932502,0.07631492,0.08811818,0.09171746,0.08683355,0.06828581,0.0924679,0.07562285
326651_7_consensus,0.09492041,0.10316255,0.11029609,0.09875515,0.10719738,0.11065252,0.09335445,0.10516185,0.10252136,0.09975595,0.09682845,0.10971178,0.08869472,0.09996754,0.10999737,0.09962772,0.11014674,0.1085317,0.07870501,0.07242367,0.0807326,0.06351443,0.07276963,0.07475223,0.07857515,0.07355713,0.07936866,0.06355409,0.07103741,0.07252582,0.07527742,0.07041775,0.07720166,0.06382623,0.07498457,0.07651467,0.00571784,0.00582277,0.0043562,0.00181949,0.00266278,0.00311802,0.00641289,0.00670731,0.00504155,0.00200714,0.00227795,0.00260415,0.00353433,0.00413767,0.00324863,0.0,0.00252015,0.00301192,0.09717876,0.08646171,0.08514173,0.07826292,0.07307978,0.077506,0.09819187,0.08530109,0.08372991,0.07309242,0.06909937,0.07466093,0.09911625,0.08447157,0.08613155,0.07383757,0.07182822,0.07903549,0.05811882,0.06233418,0.07469907,0.04835289,0.04763819,0.05870492,0.05900954,0.0568308,0.05447465,0.050287,0.04207427,0.05086853,0.06271278,0.06177715,0.06293208,0.04570167,0.04638364,0.05751251,0.14558251,0.14658284,0.13740517,0.1528118,0.14766136,0.15392755,0.14498079,0.14795771,0.15065029,0.15686412,0.18385281,0.21252847,0.18846987,0.17328535,0.18100832,0.1476763,0.14801205,0.17895273,0.10809458,0.11279848,0.11053464,0.11057678,0.10640771,0.10617144,0.10586585,0.10402094,0.10431329,0.12054854,0.12001344,0.12078916,0.11426671,0.1128313,0.11610718,0.11134229,0.10518057,0.10860513,0.11370882,0.10878344,0.09601486,0.10613096,0.09667421,0.09472062,0.09875394,0.10803172,0.10054717,0.09936521,0.11930834,0.10695377,0.11024129,0.10936515,0.09690351,0.10241023,0.11385248,0.11496162,0.08253906,0.07540311,0.07932179,0.07312882,0.0772618,0.07782202,0.08048374,0.07855906,0.07730771,0.06568964,0.07480098,0.07588417,0.08850261,0.07887633,0.08518848,0.07103589,0.07640327,0.07810283,0.09992612,0.10635039,0.09847668,0.08678122,0.11914998,0.09194939,0.105123,0.10774043,0.11378104,0.08057642,0.11806664,0.09079203,0.10550081,0.1096179,0.10407938,0.08011115,0.11019581,0.08928197
326651_8_consensus,0.0905404,0.09762388,0.10376635,0.09365916,0.10093931,0.10484331,0.088869,0.09961312,0.09620132,0.09481052,0.09076068,0.10390861,0.08468398,0.09443535,0.10361884,0.09478869,0.10434641,0.10286902,0.07115043,0.06540957,0.07267725,0.057747,0.06566089,0.06728085,0.07106037,0.06599068,0.07122495,0.05889,0.06443007,0.06554035,0.06811291,0.063524,0.06956298,0.05788645,0.06762493,0.06937505,0.00358107,0.00368704,0.00281489,0.00282514,0.0018725,0.00230709,0.00401259,0.00441797,0.0033445,0.00353265,0.00221553,0.00275626,0.00245457,0.00300822,0.00304793,0.00252015,0.0,0.0023886,0.09092415,0.08065244,0.07847598,0.07427669,0.06828392,0.0719852,0.09203612,0.07959208,0.07712456,0.06890151,0.06408241,0.06916848,0.09266142,0.07859738,0.07918989,0.06975882,0.06706339,0.07332827,0.05202437,0.05631345,0.06719064,0.04426651,0.04332435,0.05265706,0.05304852,0.05025008,0.04788046,0.04640783,0.03816546,0.04589578,0.05675714,0.05396949,0.05570802,0.04163383,0.04259566,0.05225577,0.13613996,0.13867253,0.12937597,0.14617138,0.14112257,0.146807,0.13678784,0.14058902,0.14280872,0.14958128,0.17543562,0.20364564,0.17884657,0.16543464,0.1723677,0.14056568,0.14032983,0.16888623,0.10179074,0.10701043,0.10431792,0.10352626,0.10033794,0.10054319,0.09903594,0.09789876,0.09773597,0.11419166,0.11479191,0.11591044,0.10792848,0.10735917,0.10997642,0.10457272,0.09928492,0.10298199,0.10912878,0.10476933,0.09101059,0.10091757,0.09186636,0.08982698,0.0934543,0.10199382,0.09481333,0.0955758,0.11449305,0.10241712,0.10637723,0.10495388,0.09177036,0.09858605,0.10956286,0.11037095,0.07851368,0.07252408,0.07593107,0.07297374,0.0760092,0.07519745,0.07629198,0.07566322,0.07399409,0.06517897,0.07310714,0.07284123,0.08388039,0.07555438,0.0812054,0.07108842,0.07512043,0.07532136,0.09530505,0.10082606,0.09403734,0.08488239,0.11276309,0.08798537,0.0998143,0.10184205,0.10787213,0.07821054,0.11169786,0.08673302,0.10016754,0.10344394,0.098923,0.07763439,0.10455662,0.08564298
326651_9_consensus,0.08266644,0.08967105,0.09576088,0.08560926,0.09297831,0.09650863,0.08122766,0.09190048,0.08858056,0.08695536,0.08359928,0.09592406,0.07770065,0.0871167,0.0954076,0.08669921,0.09599282,0.09464159,0.06555698,0.0602662,0.06722007,0.05290297,0.06049361,0.06202238,0.06571998,0.06079516,0.06590055,0.05350446,0.05907941,0.06019593,0.06260005,0.05825951,0.06389623,0.05310851,0.06213505,0.06370036,0.00301871,0.00305482,0.00240722,0.0032308,0.00219549,0.00198016,0.00352464,0.00359257,0.00261402,0.0040598,0.00243677,0.00235269,0.00208969,0.00237692,0.00230962,0.00301192,0.0023886,0.0,0.08273042,0.07317571,0.07153019,0.06723597,0.06190128,0.06533653,0.08384692,0.07213778,0.07021668,0.06217102,0.05799446,0.06269486,0.08434522,0.07127816,0.07231421,0.06307658,0.06061333,0.06648305,0.04774036,0.05190165,0.0616615,0.04055529,0.03931309,0.04821225,0.04860429,0.0465132,0.04462461,0.04248558,0.03532953,0.04220342,0.05241209,0.05132487,0.0518163,0.03803449,0.03906564,0.04783414,0.12604177,0.12773413,0.118911,0.13446025,0.1294876,0.13499489,0.12605694,0.12933229,0.13154498,0.13768489,0.16264613,0.19047274,0.1662695,0.15282771,0.15971468,0.12926959,0.12920649,0.15755162,0.09322893,0.09795328,0.09546597,0.09506879,0.09181775,0.09198357,0.09075427,0.08957383,0.08962213,0.1047479,0.10532984,0.10629525,0.09889945,0.09820083,0.10076066,0.09566996,0.09084632,0.0942122,0.09938489,0.09475935,0.08197187,0.0910554,0.08276525,0.08089586,0.08430695,0.09249223,0.08569309,0.08693297,0.10496791,0.09240279,0.09606216,0.09479233,0.08267567,0.08887606,0.09913294,0.10003008,0.07168092,0.06634966,0.06940423,0.06779827,0.07012035,0.06900231,0.0697569,0.06969799,0.06775169,0.0600632,0.06673613,0.0666234,0.07637602,0.06882285,0.07381697,0.06582005,0.06937873,0.06908406,0.08711373,0.09239894,0.08602512,0.07803718,0.10343066,0.08053822,0.09123915,0.09372008,0.09865963,0.07177383,0.10262613,0.07940222,0.09148398,0.0949177,0.09039363,0.0713208,0.09584852,0.07847133
326713_10_consensus,0.03374062,0.031431,0.03224289,0.0309383,0.03353496,0.03426813,0.03114028,0.03623345,0.03296717,0.03325189,0.03212316,0.03530018,0.03802352,0.03735411,0.03484383,0.0327647,0.03266947,0.03427998,0.04494656,0.04384123,0.0446656,0.0437633,0.04461626,0.04443332,0.04618755,0.04287616,0.04286147,0.0410638,0.04253171,0.04410564,0.04153578,0.04114092,0.04029699,0.04266541,0.04169753,0.04172669,0.07397594,0.07284389,0.07798345,0.09717131,0.08832307,0.08287186,0.07340785,0.07041475,0.07516396,0.10094362,0.08928557,0.08575949,0.08007686,0.07672175,0.07953211,0.09717876,0.09092415,0.08273042,0.0,0.00246732,0.00394181,0.00485249,0.00528799,0.00427337,0.00202555,0.002755,0.0040734,0.00525723,0.0061552,0.0048403,0.00178809,0.00275058,0.00415484,0.00558965,0.00561662,0.00368878,0.04120012,0.04306955,0.03347437,0.04460605,0.04165012,0.03884425,0.04037782,0.03967384,0.0452959,0.04596528,0.0494984,0.04298983,0.04541074,0.05119542,0.04176251,0.04335906,0.04582434,0.04222926,0.03255838,0.02970248,0.02678428,0.0301771,0.02985632,0.03082822,0.02959151,0.02856174,0.03017676,0.03152049,0.04088208,0.05857303,0.04495168,0.03651269,0.03902822,0.02939676,0.02872335,0.04239041,0.04206321,0.04176181,0.04176815,0.04028191,0.04234166,0.04241426,0.04164911,0.0408314,0.04140331,0.04465249,0.04538209,0.04887872,0.04224371,0.04207518,0.0427744,0.04341867,0.04159898,0.04389267,0.0265666,0.03221059,0.02166321,0.02150709,0.02175856,0.02248689,0.01958919,0.0205262,0.0207394,0.03442841,0.03211691,0.02717638,0.02735179,0.02902917,0.02333766,0.02663384,0.02978475,0.03026704,0.03085498,0.03607256,0.03332685,0.0608573,0.05082641,0.04231087,0.03082633,0.04317748,0.03572218,0.05294157,0.04152154,0.03703961,0.02541502,0.03414226,0.02870526,0.05985678,0.05083991,0.03913767,0.0407031,0.0356305,0.03957925,0.05596314,0.03308278,0.04323597,0.03641314,0.0394675,0.03487356,0.05310688,0.03533531,0.04375061,0.03480922,0.03793598,0.03395976,0.05215182,0.03459259,0.04778626
326713_11_consensus,0.03191166,0.03004854,0.03155569,0.02951465,0.03234117,0.03357419,0.02910557,0.03473384,0.03141421,0.03169816,0.03009181,0.03417895,0.03500115,0.03542466,0.0340993,0.03155981,0.03221783,0.03351349,0.04205457,0.04045815,0.04193001,0.03940303,0.04108624,0.04127767,0.04324417,0.03949195,0.04009766,0.03710357,0.03909293,0.04056295,0.03864554,0.03779507,0.03762076,0.03827078,0.03849334,0.03880193,0.06500623,0.06398952,0.06871712,0.08640381,0.07808823,0.0731853,0.06452089,0.06175026,0.0661005,0.09001393,0.07921823,0.07589094,0.0706921,0.06769672,0.0703961,0.08646171,0.08065244,0.07317571,0.00246732,0.0,0.00295233,0.00355967,0.00323392,0.00269634,0.00277054,0.00202096,0.00293571,0.00344403,0.00377947,0.00292635,0.00275076,0.00192748,0.00317401,0.0037701,0.00338558,0.00235157,0.03739179,0.03948813,0.0316798,0.03951458,0.03694191,0.03506891,0.03664376,0.03560666,0.04044028,0.04110399,0.04330863,0.03803969,0.04170068,0.04615469,0.03769208,0.03814786,0.04074362,0.03833032,0.03589031,0.03330648,0.03005575,0.03440868,0.03368288,0.03510277,0.03315889,0.03232624,0.03404805,0.03627901,0.04722874,0.06549476,0.05127716,0.0422958,0.04511244,0.03319919,0.03239905,0.04779552,0.04156649,0.04145092,0.04124596,0.03997625,0.04137791,0.04137439,0.04086948,0.03986473,0.0404323,0.04489768,0.04520358,0.04860542,0.0419655,0.04159319,0.0427788,0.04308667,0.04055592,0.04295021,0.02733284,0.03357625,0.02210841,0.02295989,0.02227175,0.02284962,0.02007309,0.0217104,0.02175423,0.03429018,0.03314058,0.02856363,0.02883458,0.03062274,0.02402126,0.02786848,0.03167067,0.03189011,0.02770873,0.03187444,0.02974492,0.05445246,0.04553067,0.03766261,0.02762801,0.03858134,0.03174521,0.04672033,0.03694789,0.03288722,0.02366069,0.03079091,0.02626596,0.05334544,0.04543735,0.03468727,0.04001089,0.03549882,0.03858102,0.05283015,0.03431056,0.04129274,0.03636924,0.03919916,0.03553426,0.04925605,0.03631399,0.04161484,0.0350054,0.03820994,0.03400986,0.04824366,0.03505983,0.04516288
